account_id,district_id,frequency,date
1557,66,POPLATEK MESICNE,1996-12-13
1316,42,POPLATEK MESICNE,1996-12-13
2376,71,POPLATEK MESICNE,1996-12-14
659,63,POPLATEK MESICNE,1996-12-14
3137,39,POPLATEK MESICNE,1996-12-15
505,64,POPLATEK MESICNE,1996-12-16
1817,10,POPLATEK MESICNE,1996-12-16
3125,37,POPLATEK MESICNE,1996-12-16
2734,53,POPLATEK MESICNE,1996-12-16
2386,12,POPLATEK MESICNE,1996-12-17
3411,19,POPLATEK MESICNE,1996-12-17
4794,72,POPLATEK MESICNE,1996-12-18
1618,6,POPLATEK MESICNE,1996-12-18
3182,6,POPLATEK MESICNE,1996-12-20
765,12,POPLATEK MESICNE,1996-12-20
3412,31,POPLATEK MESICNE,1996-12-20
4454,63,POPLATEK MESICNE,1996-12-21
595,20,POPLATEK MESICNE,1996-12-21
2531,51,POPLATEK MESICNE,1996-12-21
2441,47,POPLATEK MESICNE,1996-12-22
193,69,POPLATEK MESICNE,1996-12-22
3393,4,POPLATEK MESICNE,1996-12-22
2356,34,POPLATEK TYDNE,1996-12-23
333,73,POPLATEK MESICNE,1996-12-23
1884,54,POPLATEK MESICNE,1996-12-24
2875,19,POPLATEK MESICNE,1996-12-24
3029,42,POPLATEK MESICNE,1996-12-24
1659,46,POPLATEK MESICNE,1996-12-25
252,19,POPLATEK MESICNE,1996-12-26
7045,51,POPLATEK MESICNE,1996-12-26
7966,54,POPLATEK MESICNE,1996-12-27
8341,64,POPLATEK MESICNE,1996-12-27
6706,38,POPLATEK MESICNE,1996-12-28
2507,62,POPLATEK MESICNE,1996-12-28
1056,1,POPLATEK TYDNE,1996-12-28
10404,1,POPLATEK MESICNE,1996-12-30
3190,1,POPLATEK MESICNE,1996-12-30
2362,16,POPLATEK MESICNE,1996-12-30
9730,54,POPLATEK MESICNE,1997-01-01
1860,70,POPLATEK MESICNE,1997-01-02
3540,18,POPLATEK MESICNE,1997-01-03
263,64,POPLATEK TYDNE,1997-01-03
2653,66,POPLATEK MESICNE,1997-01-08
3870,38,POPLATEK MESICNE,1997-01-08
17,1,POPLATEK MESICNE,1997-01-08
2964,72,POPLATEK MESICNE,1997-01-09
3527,44,POPLATEK MESICNE,1997-01-11
3005,42,POPLATEK PO OBRATU,1997-01-11
2300,36,POPLATEK MESICNE,1997-01-13
2571,61,POPLATEK MESICNE,1997-01-15
3304,36,POPLATEK MESICNE,1997-01-16
3908,13,POPLATEK MESICNE,1997-01-16
9549,4,POPLATEK MESICNE,1997-01-17
4534,63,POPLATEK MESICNE,1997-01-18
872,27,POPLATEK MESICNE,1997-01-18
1214,39,POPLATEK MESICNE,1997-01-19
1262,29,POPLATEK MESICNE,1997-01-19
8320,51,POPLATEK MESICNE,1997-01-19
6138,54,POPLATEK MESICNE,1997-01-22
1840,21,POPLATEK MESICNE,1997-01-22
3471,63,POPLATEK MESICNE,1997-01-22
320,47,POPLATEK MESICNE,1997-01-23
4052,36,POPLATEK TYDNE,1997-01-25
3964,25,POPLATEK MESICNE,1997-01-25
8742,70,POPLATEK MESICNE,1997-01-28
1853,7,POPLATEK MESICNE,1997-01-29
3067,46,POPLATEK MESICNE,1997-01-30
3659,54,POPLATEK MESICNE,1997-02-01
1356,39,POPLATEK MESICNE,1997-02-01
3546,55,POPLATEK MESICNE,1997-02-03
605,65,POPLATEK MESICNE,1997-02-04
3990,77,POPLATEK MESICNE,1997-02-04
2021,69,POPLATEK MESICNE,1997-02-05
4266,54,POPLATEK MESICNE,1997-02-05
2455,30,POPLATEK MESICNE,1997-02-06
3633,18,POPLATEK MESICNE,1997-02-06
4026,58,POPLATEK MESICNE,1997-02-06
3620,14,POPLATEK MESICNE,1997-02-06
1498,62,POPLATEK TYDNE,1997-02-07
2126,1,POPLATEK MESICNE,1997-02-09
1418,35,POPLATEK MESICNE,1997-02-09
2477,11,POPLATEK MESICNE,1997-02-11
828,1,POPLATEK MESICNE,1997-02-12
2042,31,POPLATEK MESICNE,1997-02-12
2381,1,POPLATEK MESICNE,1997-02-13
1430,26,POPLATEK MESICNE,1997-02-13
3059,1,POPLATEK MESICNE,1997-02-15
3959,1,POPLATEK TYDNE,1997-02-15
1037,1,POPLATEK MESICNE,1997-02-18
2656,1,POPLATEK MESICNE,1997-02-18
3236,52,POPLATEK MESICNE,1997-02-20
1447,65,POPLATEK MESICNE,1997-02-20
3331,16,POPLATEK MESICNE,1997-02-20
1524,6,POPLATEK MESICNE,1997-02-20
3337,58,POPLATEK PO OBRATU,1997-02-22
2016,1,POPLATEK MESICNE,1997-02-23
226,70,POPLATEK MESICNE,1997-02-23
1619,38,POPLATEK MESICNE,1997-02-24
1818,54,POPLATEK MESICNE,1997-02-25
2194,54,POPLATEK MESICNE,1997-02-25
2325,55,POPLATEK MESICNE,1997-02-26
292,49,POPLATEK MESICNE,1997-02-26
2797,74,POPLATEK MESICNE,1997-02-26
1736,74,POPLATEK MESICNE,1997-02-26
2405,64,POPLATEK MESICNE,1997-02-27
2380,46,POPLATEK MESICNE,1997-02-27
3541,70,POPLATEK MESICNE,1997-03-02
2024,20,POPLATEK MESICNE,1997-03-02
919,62,POPLATEK MESICNE,1997-03-03
1215,65,POPLATEK MESICNE,1997-03-04
2224,46,POPLATEK PO OBRATU,1997-03-08
3031,51,POPLATEK MESICNE,1997-03-10
1746,1,POPLATEK MESICNE,1997-03-11
3971,75,POPLATEK MESICNE,1997-03-13
600,46,POPLATEK MESICNE,1997-03-13
1740,57,POPLATEK MESICNE,1997-03-13
2672,59,POPLATEK MESICNE,1997-03-14
2597,31,POPLATEK MESICNE,1997-03-16
2908,61,POPLATEK MESICNE,1997-03-16
2354,7,POPLATEK MESICNE,1997-03-17
2495,70,POPLATEK MESICNE,1997-03-19
304,4,POPLATEK MESICNE,1997-03-20
8926,1,POPLATEK MESICNE,1997-03-21
1363,11,POPLATEK MESICNE,1997-03-23
8026,36,POPLATEK MESICNE,1997-03-23
3739,1,POPLATEK MESICNE,1997-03-25
1907,1,POPLATEK MESICNE,1997-03-25
1976,26,POPLATEK MESICNE,1997-03-25
3658,24,POPLATEK MESICNE,1997-03-25
3581,66,POPLATEK MESICNE,1997-03-26
2966,33,POPLATEK MESICNE,1997-03-27
157,11,POPLATEK MESICNE,1997-03-28
2158,38,POPLATEK MESICNE,1997-03-29
3266,14,POPLATEK MESICNE,1997-03-29
2048,76,POPLATEK MESICNE,1997-03-30
442,54,POPLATEK MESICNE,1997-03-30
10068,1,POPLATEK MESICNE,1997-04-02
2899,40,POPLATEK MESICNE,1997-04-03
144,10,POPLATEK TYDNE,1997-04-03
1594,15,POPLATEK MESICNE,1997-04-06
1636,53,POPLATEK MESICNE,1997-04-08
10812,16,POPLATEK MESICNE,1997-04-08
2165,51,POPLATEK MESICNE,1997-04-08
3460,16,POPLATEK MESICNE,1997-04-08
2954,1,POPLATEK MESICNE,1997-04-08
843,6,POPLATEK MESICNE,1997-04-09
476,69,POPLATEK MESICNE,1997-04-11
1598,15,POPLATEK MESICNE,1997-04-12
2166,71,POPLATEK MESICNE,1997-04-12
1259,72,POPLATEK MESICNE,1997-04-12
927,69,POPLATEK MESICNE,1997-04-12
2575,72,POPLATEK MESICNE,1997-04-13
4467,17,POPLATEK TYDNE,1997-04-13
1253,5,POPLATEK MESICNE,1997-04-13
3716,1,POPLATEK MESICNE,1997-04-14
1560,62,POPLATEK MESICNE,1997-04-14
4725,73,POPLATEK MESICNE,1997-04-14
2586,57,POPLATEK MESICNE,1997-04-16
3077,64,POPLATEK MESICNE,1997-04-16
3634,21,POPLATEK MESICNE,1997-04-16
3012,49,POPLATEK MESICNE,1997-04-18
2744,70,POPLATEK TYDNE,1997-04-19
3194,11,POPLATEK MESICNE,1997-04-19
1198,70,POPLATEK MESICNE,1997-04-20
3217,75,POPLATEK PO OBRATU,1997-04-23
453,75,POPLATEK MESICNE,1997-04-24
2539,24,POPLATEK MESICNE,1997-04-24
794,63,POPLATEK MESICNE,1997-04-24
309,14,POPLATEK MESICNE,1997-04-25
873,73,POPLATEK MESICNE,1997-04-26
9484,5,POPLATEK MESICNE,1997-04-26
3052,44,POPLATEK MESICNE,1997-04-26
3846,61,POPLATEK MESICNE,1997-04-27
2080,74,POPLATEK MESICNE,1997-04-27
2857,19,POPLATEK MESICNE,1997-04-28
2952,65,POPLATEK MESICNE,1997-04-28
240,72,POPLATEK MESICNE,1997-04-28
1693,1,POPLATEK PO OBRATU,1997-04-29
3104,1,POPLATEK MESICNE,1997-04-29
2451,54,POPLATEK MESICNE,1997-04-29
10257,27,POPLATEK MESICNE,1997-05-01
1024,19,POPLATEK MESICNE,1997-05-02
2173,64,POPLATEK MESICNE,1997-05-02
3119,33,POPLATEK MESICNE,1997-05-02
2594,19,POPLATEK PO OBRATU,1997-05-03
3773,10,POPLATEK MESICNE,1997-05-04
3635,10,POPLATEK MESICNE,1997-05-04
293,1,POPLATEK MESICNE,1997-05-04
3988,23,POPLATEK MESICNE,1997-05-04
2184,6,POPLATEK MESICNE,1997-05-07
1385,53,POPLATEK MESICNE,1997-05-08
3711,3,POPLATEK MESICNE,1997-05-08
2071,35,POPLATEK MESICNE,1997-05-08
997,54,POPLATEK MESICNE,1997-05-08
250,56,POPLATEK MESICNE,1997-05-10
2448,23,POPLATEK MESICNE,1997-05-11
1130,1,POPLATEK MESICNE,1997-05-11
2118,42,POPLATEK MESICNE,1997-05-11
2005,16,POPLATEK MESICNE,1997-05-11
6922,3,POPLATEK TYDNE,1997-05-12
3122,74,POPLATEK MESICNE,1997-05-12
282,69,POPLATEK MESICNE,1997-05-12
3790,1,POPLATEK TYDNE,1997-05-13
3344,70,POPLATEK MESICNE,1997-05-15
1808,28,POPLATEK MESICNE,1997-05-16
3299,11,POPLATEK TYDNE,1997-05-16
1697,63,POPLATEK MESICNE,1997-05-17
1424,32,POPLATEK MESICNE,1997-05-20
2668,21,POPLATEK MESICNE,1997-05-20
10343,8,POPLATEK MESICNE,1997-05-22
2743,51,POPLATEK MESICNE,1997-05-22
1956,63,POPLATEK MESICNE,1997-05-23
4729,66,POPLATEK MESICNE,1997-05-23
7559,56,POPLATEK MESICNE,1997-05-24
1710,74,POPLATEK MESICNE,1997-05-25
534,1,POPLATEK MESICNE,1997-05-26
11053,46,POPLATEK MESICNE,1997-05-27
3905,54,POPLATEK PO OBRATU,1997-05-28
464,43,POPLATEK MESICNE,1997-05-28
5,15,POPLATEK MESICNE,1997-05-30
4130,70,POPLATEK MESICNE,1997-06-01
3951,22,POPLATEK MESICNE,1997-06-02
2564,36,POPLATEK MESICNE,1997-06-03
5944,27,POPLATEK MESICNE,1997-06-06
9673,76,POPLATEK MESICNE,1997-06-07
229,1,POPLATEK MESICNE,1997-06-07
1185,12,POPLATEK MESICNE,1997-06-07
291,7,POPLATEK MESICNE,1997-06-08
3060,73,POPLATEK MESICNE,1997-06-09
4471,4,POPLATEK TYDNE,1997-06-09
2019,64,POPLATEK MESICNE,1997-06-11
1491,47,POPLATEK MESICNE,1997-06-11
1841,36,POPLATEK MESICNE,1997-06-12
7180,7,POPLATEK TYDNE,1997-06-12
5648,59,POPLATEK MESICNE,1997-06-13
2509,43,POPLATEK MESICNE,1997-06-13
2372,1,POPLATEK MESICNE,1997-06-15
6097,29,POPLATEK MESICNE,1997-06-15
2006,25,POPLATEK MESICNE,1997-06-16
3953,1,POPLATEK MESICNE,1997-06-16
1095,54,POPLATEK MESICNE,1997-06-18
3719,37,POPLATEK MESICNE,1997-06-19
2560,15,POPLATEK MESICNE,1997-06-20
3262,23,POPLATEK MESICNE,1997-06-22
3100,65,POPLATEK MESICNE,1997-06-22
1839,5,POPLATEK MESICNE,1997-06-22
3461,8,POPLATEK MESICNE,1997-06-23
438,37,POPLATEK MESICNE,1997-06-23
2200,1,POPLATEK MESICNE,1997-06-26
3245,45,POPLATEK MESICNE,1997-06-26
2806,53,POPLATEK MESICNE,1997-06-26
4156,42,POPLATEK MESICNE,1997-06-27
1921,42,POPLATEK MESICNE,1997-06-27
2939,5,POPLATEK MESICNE,1997-06-28
3665,28,POPLATEK MESICNE,1997-06-28
3524,66,POPLATEK MESICNE,1997-06-28
5196,13,POPLATEK TYDNE,1997-06-29
1514,7,POPLATEK MESICNE,1997-07-01
3154,1,POPLATEK MESICNE,1997-07-02
2081,36,POPLATEK MESICNE,1997-07-02
2208,7,POPLATEK MESICNE,1997-07-02
1284,55,POPLATEK MESICNE,1997-07-02
8153,9,POPLATEK MESICNE,1997-07-02
3085,66,POPLATEK MESICNE,1997-07-03
185,32,POPLATEK MESICNE,1997-07-04
10774,46,POPLATEK MESICNE,1997-07-05
1339,76,POPLATEK MESICNE,1997-07-06
1929,1,POPLATEK MESICNE,1997-07-06
2337,65,POPLATEK MESICNE,1997-07-07
864,72,POPLATEK MESICNE,1997-07-08
2169,57,POPLATEK MESICNE,1997-07-09
258,64,POPLATEK MESICNE,1997-07-09
2992,43,POPLATEK MESICNE,1997-07-11
1681,68,POPLATEK MESICNE,1997-07-11
3428,27,POPLATEK MESICNE,1997-07-12
679,22,POPLATEK MESICNE,1997-07-12
3985,1,POPLATEK MESICNE,1997-07-13
2447,38,POPLATEK MESICNE,1997-07-14
469,72,POPLATEK MESICNE,1997-07-14
483,70,POPLATEK MESICNE,1997-07-15
2678,1,POPLATEK MESICNE,1997-07-15
7052,55,POPLATEK PO OBRATU,1997-07-17
680,17,POPLATEK MESICNE,1997-07-18
284,54,POPLATEK MESICNE,1997-07-18
1027,68,POPLATEK MESICNE,1997-07-18
1995,54,POPLATEK MESICNE,1997-07-18
211,28,POPLATEK MESICNE,1997-07-19
1432,27,POPLATEK MESICNE,1997-07-19
3867,1,POPLATEK MESICNE,1997-07-19
5290,34,POPLATEK MESICNE,1997-07-21
2316,1,POPLATEK MESICNE,1997-07-21
1794,74,POPLATEK MESICNE,1997-07-23
801,16,POPLATEK MESICNE,1997-07-23
3057,9,POPLATEK MESICNE,1997-07-23
2679,67,POPLATEK MESICNE,1997-07-24
2197,46,POPLATEK MESICNE,1997-07-26
1776,36,POPLATEK MESICNE,1997-07-27
3185,45,POPLATEK MESICNE,1997-07-29
1522,48,POPLATEK MESICNE,1997-08-02
4533,68,POPLATEK MESICNE,1997-08-03
3343,1,POPLATEK MESICNE,1997-08-03
3686,77,POPLATEK MESICNE,1997-08-03
2927,37,POPLATEK MESICNE,1997-08-04
4091,9,POPLATEK MESICNE,1997-08-04
6602,74,POPLATEK MESICNE,1997-08-04
3208,29,POPLATEK MESICNE,1997-08-04
2449,23,POPLATEK MESICNE,1997-08-05
3281,1,POPLATEK MESICNE,1997-08-06
326,61,POPLATEK MESICNE,1997-08-06
1951,23,POPLATEK MESICNE,1997-08-07
4445,47,POPLATEK MESICNE,1997-08-07
1319,56,POPLATEK PO OBRATU,1997-08-08
1648,40,POPLATEK MESICNE,1997-08-08
38,19,POPLATEK TYDNE,1997-08-08
4784,46,POPLATEK MESICNE,1997-08-08
2644,1,POPLATEK MESICNE,1997-08-08
785,21,POPLATEK TYDNE,1997-08-09
3046,74,POPLATEK MESICNE,1997-08-11
792,3,POPLATEK MESICNE,1997-08-13
1043,1,POPLATEK MESICNE,1997-08-13
509,36,POPLATEK MESICNE,1997-08-14
3097,66,POPLATEK MESICNE,1997-08-14
3062,17,POPLATEK MESICNE,1997-08-15
1355,1,POPLATEK MESICNE,1997-08-16
1881,60,POPLATEK MESICNE,1997-08-17
2595,1,POPLATEK MESICNE,1997-08-17
996,47,POPLATEK MESICNE,1997-08-18
529,39,POPLATEK MESICNE,1997-08-18
9140,32,POPLATEK MESICNE,1997-08-18
653,27,POPLATEK MESICNE,1997-08-19
1181,69,POPLATEK MESICNE,1997-08-20
3070,56,POPLATEK MESICNE,1997-08-21
2394,62,POPLATEK MESICNE,1997-08-23
859,13,POPLATEK MESICNE,1997-08-26
3798,15,POPLATEK MESICNE,1997-08-27
2317,68,POPLATEK MESICNE,1997-08-28
3828,44,POPLATEK MESICNE,1997-08-28
1154,5,POPLATEK TYDNE,1997-08-29
2142,42,POPLATEK MESICNE,1997-09-01
45,64,POPLATEK MESICNE,1997-09-02
2172,1,POPLATEK MESICNE,1997-09-02
909,30,POPLATEK MESICNE,1997-09-02
1026,20,POPLATEK MESICNE,1997-09-03
178,59,POPLATEK MESICNE,1997-09-06
2480,35,POPLATEK MESICNE,1997-09-07
3516,36,POPLATEK TYDNE,1997-09-07
783,1,POPLATEK MESICNE,1997-09-08
1729,53,POPLATEK MESICNE,1997-09-08
2997,40,POPLATEK MESICNE,1997-09-09
2459,55,POPLATEK MESICNE,1997-09-10
1783,70,POPLATEK MESICNE,1997-09-11
7156,71,POPLATEK MESICNE,1997-09-11
1085,42,POPLATEK MESICNE,1997-09-11
677,70,POPLATEK MESICNE,1997-09-13
402,68,POPLATEK MESICNE,1997-09-14
9156,18,POPLATEK MESICNE,1997-09-14
3987,25,POPLATEK MESICNE,1997-09-14
3852,20,POPLATEK MESICNE,1997-09-14
384,24,POPLATEK TYDNE,1997-09-14
3603,3,POPLATEK MESICNE,1997-09-17
1872,61,POPLATEK MESICNE,1997-09-17
3671,21,POPLATEK MESICNE,1997-09-17
3274,76,POPLATEK MESICNE,1997-09-17
5870,75,POPLATEK MESICNE,1997-09-17
1438,23,POPLATEK TYDNE,1997-09-18
118,68,POPLATEK MESICNE,1997-09-18
3657,62,POPLATEK MESICNE,1997-09-19
1876,1,POPLATEK MESICNE,1997-09-20
179,1,POPLATEK TYDNE,1997-09-22
1718,71,POPLATEK MESICNE,1997-09-23
16,12,POPLATEK MESICNE,1997-09-23
4616,1,POPLATEK MESICNE,1997-09-24
89,68,POPLATEK MESICNE,1997-09-25
177,1,POPLATEK MESICNE,1997-09-26
4128,64,POPLATEK MESICNE,1997-09-26
1443,54,POPLATEK MESICNE,1997-09-27
1992,48,POPLATEK MESICNE,1997-09-27
755,38,POPLATEK MESICNE,1997-09-27
7274,11,POPLATEK MESICNE,1997-09-28
3383,29,POPLATEK MESICNE,1997-09-28
2461,1,POPLATEK MESICNE,1997-09-28
10152,34,POPLATEK MESICNE,1997-09-28
2007,45,POPLATEK MESICNE,1997-09-29
1379,47,POPLATEK MESICNE,1997-10-01
4132,36,POPLATEK MESICNE,1997-10-02
2036,70,POPLATEK MESICNE,1997-10-03
3342,59,POPLATEK MESICNE,1997-10-06
2715,42,POPLATEK MESICNE,1997-10-06
205,1,POPLATEK MESICNE,1997-10-08
1150,29,POPLATEK MESICNE,1997-10-08
1608,26,POPLATEK MESICNE,1997-10-08
2272,48,POPLATEK MESICNE,1997-10-08
2634,45,POPLATEK MESICNE,1997-10-08
745,43,POPLATEK MESICNE,1997-10-09
121,55,POPLATEK MESICNE,1997-10-11
1727,9,POPLATEK MESICNE,1997-10-11
2097,46,POPLATEK MESICNE,1997-10-11
133,64,POPLATEK TYDNE,1997-10-11
502,1,POPLATEK MESICNE,1997-10-13
1506,51,POPLATEK MESICNE,1997-10-13
2231,2,POPLATEK MESICNE,1997-10-14
966,15,POPLATEK MESICNE,1997-10-14
2879,15,POPLATEK MESICNE,1997-10-14
1807,21,POPLATEK MESICNE,1997-10-15
550,24,POPLATEK MESICNE,1997-10-17
1061,44,POPLATEK MESICNE,1997-10-17
2215,48,POPLATEK MESICNE,1997-10-17
961,1,POPLATEK MESICNE,1997-10-18
3919,34,POPLATEK MESICNE,1997-10-18
3875,44,POPLATEK MESICNE,1997-10-18
2311,28,POPLATEK MESICNE,1997-10-19
2756,24,POPLATEK MESICNE,1997-10-21
3857,54,POPLATEK MESICNE,1997-10-22
156,64,POPLATEK MESICNE,1997-10-22
1209,23,POPLATEK MESICNE,1997-10-23
2371,15,POPLATEK TYDNE,1997-10-23
852,57,POPLATEK MESICNE,1997-10-23
1172,6,POPLATEK MESICNE,1997-10-25
1340,52,POPLATEK MESICNE,1997-10-28
2703,61,POPLATEK MESICNE,1997-10-28
782,42,POPLATEK MESICNE,1997-10-30
3325,11,POPLATEK MESICNE,1997-11-03
10613,55,POPLATEK MESICNE,1997-11-04
606,75,POPLATEK MESICNE,1997-11-04
9227,51,POPLATEK MESICNE,1997-11-04
2296,29,POPLATEK MESICNE,1997-11-05
644,4,POPLATEK MESICNE,1997-11-06
2402,18,POPLATEK MESICNE,1997-11-06
2391,2,POPLATEK MESICNE,1997-11-07
1140,49,POPLATEK MESICNE,1997-11-07
952,41,POPLATEK MESICNE,1997-11-09
867,60,POPLATEK MESICNE,1997-11-09
1208,4,POPLATEK MESICNE,1997-11-09
2831,1,POPLATEK MESICNE,1997-11-10
3360,71,POPLATEK MESICNE,1997-11-10
1245,68,POPLATEK MESICNE,1997-11-12
1348,55,POPLATEK MESICNE,1997-11-12
2721,74,POPLATEK MESICNE,1997-11-14
2221,58,POPLATEK MESICNE,1997-11-15
149,43,POPLATEK MESICNE,1997-11-16
3082,33,POPLATEK MESICNE,1997-11-16
2438,71,POPLATEK MESICNE,1997-11-16
1866,4,POPLATEK MESICNE,1997-11-17
3365,11,POPLATEK MESICNE,1997-11-18
3382,23,POPLATEK TYDNE,1997-11-20
2125,43,POPLATEK TYDNE,1997-11-20
3105,37,POPLATEK MESICNE,1997-11-21
2850,57,POPLATEK MESICNE,1997-11-22
3102,33,POPLATEK MESICNE,1997-11-23
1523,52,POPLATEK PO OBRATU,1997-11-24
215,31,POPLATEK MESICNE,1997-11-25
421,75,POPLATEK MESICNE,1997-11-27
934,9,POPLATEK MESICNE,1997-11-27
3333,44,POPLATEK MESICNE,1997-11-27
1798,46,POPLATEK MESICNE,1997-11-28
10005,64,POPLATEK MESICNE,1997-11-29
4386,51,POPLATEK TYDNE,1997-11-29
232,45,POPLATEK MESICNE,1997-11-29
1717,67,POPLATEK MESICNE,1997-12-02
2918,15,POPLATEK PO OBRATU,1997-12-05
4140,28,POPLATEK MESICNE,1997-12-05
21,54,POPLATEK MESICNE,1997-12-06
1650,39,POPLATEK MESICNE,1997-12-06
800,11,POPLATEK MESICNE,1997-12-06
3415,75,POPLATEK MESICNE,1997-12-06
736,75,POPLATEK MESICNE,1997-12-07
2787,1,POPLATEK MESICNE,1997-12-07
3406,53,POPLATEK MESICNE,1997-12-08
2796,5,POPLATEK TYDNE,1997-12-08
276,38,POPLATEK MESICNE,1997-12-08
315,45,POPLATEK MESICNE,1997-12-08
3836,68,POPLATEK MESICNE,1997-12-09
1229,46,POPLATEK MESICNE,1997-12-10
3209,45,POPLATEK MESICNE,1997-12-10
3501,36,POPLATEK MESICNE,1997-12-13
3992,43,POPLATEK MESICNE,1997-12-16
2440,19,POPLATEK MESICNE,1997-12-18
2791,25,POPLATEK MESICNE,1997-12-19
2049,67,POPLATEK MESICNE,1997-12-19
3385,1,POPLATEK MESICNE,1997-12-21
703,54,POPLATEK MESICNE,1997-12-21
1318,56,POPLATEK MESICNE,1997-12-22
889,43,POPLATEK MESICNE,1997-12-22
4332,74,POPLATEK MESICNE,1997-12-23
564,5,POPLATEK MESICNE,1997-12-23
727,35,POPLATEK MESICNE,1997-12-25
3048,74,POPLATEK TYDNE,1997-12-26
3025,25,POPLATEK MESICNE,1997-12-27
906,59,POPLATEK MESICNE,1997-12-27
777,30,POPLATEK MESICNE,1997-12-28
1573,63,POPLATEK MESICNE,1997-12-29
3276,1,POPLATEK MESICNE,1997-12-29
